ghn_ward_id,ma_xa,ten_xa,ghn_district_id,ten_huyen,ghn_province_id,ten_tinh,region,buu_cuc_ma,buu_cuc_ten,am_name,am_phone,nhan_vien,sl_lay,sl_giao
381303,,Xã Đăk Krong,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
590208,31555,Xã Kế Thành,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
160607,08971,Xã Phú Xuân,1732,Huyện Bình Xuyên,221,Vĩnh Phúc,TNT,21584000,Bưu Cục TDP Thắng Lợi-Hương Canh-Bình Xuyên-Vĩnh Phúc,,,,,
300326,18172,Xã Sơn Tây,3201,Huyện Hương Sơn,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
580103,29242,Phường 3,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
590212,31543,Xã Trinh Phú,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
270819,14596,Xã Khánh Vân,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
1A1116,00661,Xã Yên Mỹ,1710,Huyện Thanh Trì,201,Hà Nội,HNO,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,,,,,
580108,29257,Phường 8,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
290103,16684,Phường Đội Cung,1617,Thành phố Vinh,235,Nghệ An,BTB,21314000,Bưu Cục Quang Trung-Vinh-Nghệ An,,,,,
610303,32047,Xã Khánh Hòa,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
540308,30811,Xã Sơn Hải,1950,Huyện Kiên Lương,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
290106,16696,Phường Hồng Sơn,1617,Thành phố Vinh,235,Nghệ An,BTB,21314000,Bưu Cục Quang Trung-Vinh-Nghệ An,,,,,
1A1101,00640,Thị trấn Văn Điển,1710,Huyện Thanh Trì,201,Hà Nội,HNO,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,,,,,
160611,08965,Xã Tân Phong,1732,Huyện Bình Xuyên,221,Vĩnh Phúc,TNT,21584000,Bưu Cục TDP Thắng Lợi-Hương Canh-Bình Xuyên-Vĩnh Phúc,,,,,
300105,18077,Phường Nguyễn Du,1618,Thành phố Hà Tĩnh,236,Hà Tĩnh,BTB,1124,Bưu Cục 509 Trần Phú-TP.Hà Tĩnh,,,,,
301105,18328,Xã Đức Hương,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
381304,,Xã Đăk Sơmei,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
381315,,Xã Nam Yang,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
610305,32056,Xã Khánh Lâm,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
800026,18337,Xã Thọ Điền,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
18196,,,,,,,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
381314,,Xã Kon Gang,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
381305,,Xã Glar,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
380115,23602,Xã An Phú,1546,Thành phố Pleiku,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
270808,14599,Xã Khánh Hội,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
410120,22405,Xã Phước Đồng,1548,Thành phố Nha Trang,208,Khánh Hòa,NTB,2502,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà,,,,,
1A1108,00667,Xã Ngũ Hiệp,1710,Huyện Thanh Trì,201,Hà Nội,HNO,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,,,,,
301109,18340,Xã Hương Minh,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
18172,,,,,,,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
580206,29296,Xã Đại Phước,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
290104,16663,Phường Đông Vĩnh,1617,Thành phố Vinh,235,Nghệ An,BTB,21314000,Bưu Cục Quang Trung-Vinh-Nghệ An,,,,,
270810,14572,Xã Khánh Lợi,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
240305,13408,Xã Hoàng Tây,1952,Huyện Kim Bảng,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
13007,00623,Phường Phương Canh,3440,Quận Nam Từ Liêm,201,Hà Nội,HNO,22750000,Bưu Cục Hàng Vừa 4 KĐT Sinh Thái Xuân Phương-Q.Nam Từ Liêm-HN,,,,,
630105,24617,Phường Nghĩa Trung,1627,Thành phố Gia Nghĩa,241,Đắk Nông,NTB,22048000,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,,,,,
240201,13321,Thị trấn Đồng Văn,1802,Thị xã Duy Tiên,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
301107,18322,Xã Đức Lĩnh,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
300301,18136,Thị trấn  Tây Sơn,3201,Huyện Hương Sơn,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
541505,30791,Xã Vĩnh Phú,2134,Huyện Giang Thành,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
18160,,,,,,,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
300314,18199,Xã Sơn Kim 2,3201,Huyện Hương Sơn,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
580109,29260,Phường 9,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
381301,,Thị trấn Đăk Đoa,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
541504,30793,Xã Vĩnh Điều,2134,Huyện Giang Thành,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
590211,31549,Xã Thới An Hội,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
590204,31564,Xã An Mỹ,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
440206,25840,Xã An Điền,1696,Thị xã Bến Cát,205,Bình Dương,HCM,21683000,Bưu Cục DT 744-An Tây-Bến Cát-Bình Dương,,,,,
300115,,Xã Thạch Môn,1618,Thành phố Hà Tĩnh,236,Hà Tĩnh,BTB,1124,Bưu Cục 509 Trần Phú-TP.Hà Tĩnh,,,,,
540301,30787,Thị trấn Kiên Lương,1950,Huyện Kiên Lương,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
580106,29251,Phường 6,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
630101,24611,Phường Nghĩa Đức,1627,Thành phố Gia Nghĩa,241,Đắk Nông,NTB,22048000,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,,,,,
590205,31546,Xã Ba Trinh,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
91409,,Phường Tân Tựu,1952,Huyện Kim Bảng,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
580107,29254,Phường 7,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
290102,16678,Phường Cửa Nam,1617,Thành phố Vinh,235,Nghệ An,BTB,21314000,Bưu Cục Quang Trung-Vinh-Nghệ An,,,,,
381308,,Xã Hà Đông,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
381312,,Xã Ia Pết,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
590201,31531,Thị trấn An Lạc Thôn,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
381302,,Xã A Dơk,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
270812,14611,Xã Khánh Nhạc,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
300113,18100,Xã Thạch Hạ,1618,Thành phố Hà Tĩnh,236,Hà Tĩnh,BTB,1124,Bưu Cục 509 Trần Phú-TP.Hà Tĩnh,,,,,
590206,31561,Xã Đại Hải,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
270814,14608,Xã Khánh Thành,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
440207,25843,Xã An Tây,1696,Thị xã Bến Cát,205,Bình Dương,HCM,21683000,Bưu Cục DT 744-An Tây-Bến Cát-Bình Dương,,,,,
541503,30796,Xã Tân Khánh Hòa,2134,Huyện Giang Thành,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
590213,31534,Xã Xuân Hòa,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
610301,32044,Thị trấn U Minh,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
610302,32059,Xã Khánh An,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
240311,13402,Xã Nhật Tân,1952,Huyện Kim Bảng,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
580104,29236,Phường 4,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
590209,31552,Xã Nhơn Mỹ,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
301101,18313,Thị trấn Vũ Quang,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
290117,18013,Xã Hưng Chính,1617,Thành phố Vinh,235,Nghệ An,BTB,21314000,Bưu Cục Quang Trung-Vinh-Nghệ An,,,,,
381316,,Xã Tân Bình,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
590207,31558,Xã Kế An,1949,Huyện Kế Sách,218,Sóc Trăng,TNB,21982000,Bưu Cục 32B Huyện lộ 6-TT.Kế Sách-Sóc Trăng,,,,,
270801,14560,Thị trấn Yên Ninh,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
270804,14581,Xã Khánh Cư,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
270818,14590,Xã Khánh Trung,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
270803,14602,Xã Khánh Công,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
610308,32053,Xã Nguyễn Phích,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
240318,13417,Xã Văn Xá,1952,Huyện Kim Bảng,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
300317,18160,Xã Sơn Lĩnh,3201,Huyện Hương Sơn,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
240303,13390,Xã Đại Cương,1952,Huyện Kim Bảng,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
240208,13342,Xã Duy Hải,1802,Thị xã Duy Tiên,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
420104,24775,Phường 12,1550,Thành phố Đà Lạt,209,Lâm Đồng,NTB,22312000,Bưu Cục Số 6 Trương Văn Hoàn-Phường 9-Đà Lạt-Lâm Đồng,,,,,
440208,25855,Xã Phú An,1696,Thị xã Bến Cát,205,Bình Dương,HCM,21683000,Bưu Cục DT 744-An Tây-Bến Cát-Bình Dương,,,,,
580205,29293,Xã Đại Phúc,2086,Huyện Càng Long,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
381306,,Xã H' Neng,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
381317,,Xã Trang,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
540307,30790,Xã Kiên Bình,1950,Huyện Kiên Lương,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
301103,18331,Xã Đức Bồng,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
160602,08935,Thị trấn Hương Canh,1732,Huyện Bình Xuyên,221,Vĩnh Phúc,TNT,21584000,Bưu Cục TDP Thắng Lợi-Hương Canh-Bình Xuyên-Vĩnh Phúc,,,,,
1A1113,00658,Xã Tứ Hiệp,1710,Huyện Thanh Trì,201,Hà Nội,HNO,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,,,,,
381313,,Xã K' Dang,2118,Huyện Đắk Đoa,207,Gia Lai,TNG,20327000,Bưu cục 236A Nguyễn Huệ-Đak Đoa-Gia Lai,,,,,
301110,,Xã Hương Quang,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
580110,29263,Xã Long Đức,1560,Thành phố Trà Vinh,214,Trà Vinh,ĐCL,21620000,Bưu Cục Sơn Thông-Phường 9-Tp.Trà Vinh-Trà Vinh,,,,,
541502,30799,Xã Phú Mỹ,2134,Huyện Giang Thành,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
160608,08956,Xã Quất Lưu,1732,Huyện Bình Xuyên,221,Vĩnh Phúc,TNT,21584000,Bưu Cục TDP Thắng Lợi-Hương Canh-Bình Xuyên-Vĩnh Phúc,,,,,
160610,08953,Xã Tam Hợp,1732,Huyện Bình Xuyên,221,Vĩnh Phúc,TNT,21584000,Bưu Cục TDP Thắng Lợi-Hương Canh-Bình Xuyên-Vĩnh Phúc,,,,,
270806,14587,Xã Khánh Hải,1714,Huyện Yên Khánh,233,Ninh Bình,TNT,20398000,Bưu Cục Quốc Lộ 10-Yên Khánh-Ninh Bình,,,,,
610307,32050,Xã Khánh Tiến,2042,Huyện U Minh,252,Cà Mau,TNB,20753000,Bưu Cục Nguyễn Trung Thành Khóm 1-U Minh-Cà Mau,,,,,
240209,13336,Xã Duy Minh,1802,Thị xã Duy Tiên,232,Hà Nam,TNT,21435000,Bưu Cục Xã Nhật Tựu-Kim Bảng-Hà Nam,,,,,
480906,26485,Xã Phú Hội,1708,Huyện Nhơn Trạch,204,Đồng Nai,DNB,21308000,Bưu Cục Phước Thiền-Nhơn Trạch-Đồng Nai,,,,,
301112,,Xã Sơn Thọ,3320,Huyện Vũ Quang,236,Hà Tĩnh,BTB,20271001,Điểm xử lý hàng Huyện Vũ Quang-Hà Tĩnh,,,,,
420112,24778,Phường 9,1550,Thành phố Đà Lạt,209,Lâm Đồng,NTB,22312000,Bưu Cục Số 6 Trương Văn Hoàn-Phường 9-Đà Lạt-Lâm Đồng,,,,,
420102,24796,Phường 10,1550,Thành phố Đà Lạt,209,Lâm Đồng,NTB,22312000,Bưu Cục Số 6 Trương Văn Hoàn-Phường 9-Đà Lạt-Lâm Đồng,,,,,
540305,30802,Xã Hòa Điền,1950,Huyện Kiên Lương,219,Kiên Giang,TNB,20736000,Bưu Cục 211 Quốc Lộ 80-Kiên Lương-Kiên Giang,,,,,
30407,11428,Phường Quán Trữ,1590,Quận Kiến An,224,Hải Phòng,XBG,20870000,Bưu Cục 386 Lê Duẩn-Kiến An-Hải Phòng,,,,,
171203,,Xã Dân Chủ,3199,Huyện Hoành Bồ,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
530316,28387,Xã Mỹ Hội,1900,Huyện Cái Bè,212,Tiền Giang,ĐCL,20776000,Bưu Cục Ấp Hậu Mỹ Phú 1-Cái Bè-Tiền Giang,,,,,
490804,28024,Xã Long Hiệp,1894,Huyện Bến Lức,211,Long An,DNB,20665000,Bưu Cục 270 Phan Văn Mãng- Bến Lức-Long An,,,,,
440807,25816,Xã Trừ Văn Thố,3132,Huyện Bàu Bàng,205,Bình Dương,HCM,21975000,Bưu Cục Trừ Văn Thố-Bàu Bàng-Bình Dương,,,,,
210910,,Xã Cẩm Sơn,1817,Huyện Cẩm Giàng,225,Hải Dương,XBG,22277000,Bưu Cục Đường Tỉnh 388-Thạch Lỗi-Cẩm Giàng-Hải Dương,,,,,
281605,15367,Xã Vĩnh Hưng,1881,Huyện Vĩnh Lộc,234,Thanh Hóa,BTB,20204000,Bưu Cục 196 Khu 1-Vĩnh Lộc-Thanh Hóa,,,,,
281613,,Xã Vĩnh Thành,1881,Huyện Vĩnh Lộc,234,Thanh Hóa,BTB,20204000,Bưu Cục 196 Khu 1-Vĩnh Lộc-Thanh Hóa,,,,,
30405,11440,Phường Ngọc Sơn,1590,Quận Kiến An,224,Hải Phòng,XBG,20870000,Bưu Cục 386 Lê Duẩn-Kiến An-Hải Phòng,,,,,
800208,,Thị Trấn Trới,1604,Thành phố Hạ Long,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
510906,30676,Xã Hòa Bình,1757,Huyện Chợ Mới,217,An Giang,TNB,1084,Bưu Cục 16 Đỗ Nhuận-Long Xuyên-An Giang,,,,,
510104,30286,Phường Mỹ Xuyên,1566,Thành phố Long Xuyên,217,An Giang,TNB,1084,Bưu Cục 16 Đỗ Nhuận-Long Xuyên-An Giang,,,,,
490807,28018,Xã Mỹ Yên,1894,Huyện Bến Lức,211,Long An,DNB,20665000,Bưu Cục 270 Phan Văn Mãng- Bến Lức-Long An,,,,,
210901,10888,Thị trấn Cẩm Giang,1817,Huyện Cẩm Giàng,225,Hải Dương,XBG,22277000,Bưu Cục Đường Tỉnh 388-Thạch Lỗi-Cẩm Giàng-Hải Dương,,,,,
171212,,Xã Thống Nhất,3199,Huyện Hoành Bồ,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
510103,30285,Phường Đông Xuyên,1566,Thành phố Long Xuyên,217,An Giang,TNB,1084,Bưu Cục 16 Đỗ Nhuận-Long Xuyên-An Giang,,,,,
80909,02770,Xã Nậm Chảy,2171,Huyện Mường Khương,269,Lào Cai,TBB,21306000,Bưu Cục Thôn Mã Tuyển 3-Mường Khương-Lào Cai,,,,,
80913,02755,Xã Tả Ngải Chồ,2171,Huyện Mường Khương,269,Lào Cai,TBB,21306000,Bưu Cục Thôn Mã Tuyển 3-Mường Khương-Lào Cai,,,,,
210914,10912,Xã Đức Chính,1817,Huyện Cẩm Giàng,225,Hải Dương,XBG,22277000,Bưu Cục Đường Tỉnh 388-Thạch Lỗi-Cẩm Giàng-Hải Dương,,,,,
570407,29815,Xã Mỹ Hòa,2054,Thị xã Bình Minh,215,Vĩnh Long,ĐCL,21374000,Bưu Cục 87 Lê Văn Vị-Cái Vồn-Bình Minh-Vĩnh Long,,,,,
490809,28030,Xã Phước Lợi,1894,Huyện Bến Lức,211,Long An,DNB,20665000,Bưu Cục 270 Phan Văn Mãng- Bến Lức-Long An,,,,,
80908,02785,Xã Lùng Vai,2171,Huyện Mường Khương,269,Lào Cai,TBB,21306000,Bưu Cục Thôn Mã Tuyển 3-Mường Khương-Lào Cai,,,,,
281604,15379,Xã Vĩnh Hùng,1881,Huyện Vĩnh Lộc,234,Thanh Hóa,BTB,20204000,Bưu Cục 196 Khu 1-Vĩnh Lộc-Thanh Hóa,,,,,
800262,06707,Phường Hoành Bồ,1604,Thành phố Hạ Long,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
570405,29818,Xã Đông Thành,2054,Thị xã Bình Minh,215,Vĩnh Long,ĐCL,21374000,Bưu Cục 87 Lê Văn Vị-Cái Vồn-Bình Minh-Vĩnh Long,,,,,
490720,27961,Xã Tân Phú,1929,Huyện Đức Hòa,211,Long An,DNB,22213000,Bưu Cục Chánh Hội-Tân Mỹ-Đức Hòa-Long An,,,,,
440604,25867,Xã An Long,1992,Huyện Phú Giáo,205,Bình Dương,HCM,21975000,Bưu Cục Trừ Văn Thố-Bàu Bàng-Bình Dương,,,,,
210911,10900,Xã Cẩm Văn,1817,Huyện Cẩm Giàng,225,Hải Dương,XBG,22277000,Bưu Cục Đường Tỉnh 388-Thạch Lỗi-Cẩm Giàng-Hải Dương,,,,,
210919,10906,Xã Thạch Lỗi,1817,Huyện Cẩm Giàng,225,Hải Dương,XBG,22277000,Bưu Cục Đường Tỉnh 388-Thạch Lỗi-Cẩm Giàng-Hải Dương,,,,,
171201,,Thị trấn Trới,3199,Huyện Hoành Bồ,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
510108,30298,Phường Mỹ Quý,1566,Thành phố Long Xuyên,217,An Giang,TNB,1084,Bưu Cục 16 Đỗ Nhuận-Long Xuyên-An Giang,,,,,
490719,27949,Xã Tân Mỹ,1929,Huyện Đức Hòa,211,Long An,DNB,22213000,Bưu Cục Chánh Hội-Tân Mỹ-Đức Hòa-Long An,,,,,
40601,20293,Xã Hòa Bắc,1687,Huyện Hòa Vang,203,Đà Nẵng,TTB,21987000,Bưu Cục Bàu vàng 6-Hòa Khánh Bắc-Liên Chiểu-Đà Nẵng,,,,,
490810,28009,Xã Tân Bửu,1894,Huyện Bến Lức,211,Long An,DNB,20665000,Bưu Cục 270 Phan Văn Mãng- Bến Lức-Long An,,,,,
570404,29812,Xã Đông Bình,2054,Thị xã Bình Minh,215,Vĩnh Long,ĐCL,21374000,Bưu Cục 87 Lê Văn Vị-Cái Vồn-Bình Minh-Vĩnh Long,,,,,
530308,28363,Xã Hậu Mỹ Bắc B,1900,Huyện Cái Bè,212,Tiền Giang,ĐCL,20776000,Bưu Cục Ấp Hậu Mỹ Phú 1-Cái Bè-Tiền Giang,,,,,
480109,26023,Phường Quang Vinh,1536,Thành phố Biên Hòa,204,Đồng Nai,DNB,21625000,Bưu Cục 3/3A Huỳnh Văn Nghệ-Bửu Long-Biên Hòa-Đồng Nai,,,,,
440610,25879,Xã Tân Long,1992,Huyện Phú Giáo,205,Bình Dương,HCM,21975000,Bưu Cục Trừ Văn Thố-Bàu Bàng-Bình Dương,,,,,
800207,06719,Xã Dân Chủ,1604,Thành phố Hạ Long,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
480120,26044,Phường Thanh Bình,1536,Thành phố Biên Hòa,204,Đồng Nai,DNB,21625000,Bưu Cục 3/3A Huỳnh Văn Nghệ-Bửu Long-Biên Hòa-Đồng Nai,,,,,
490706,27982,Xã Đức Hòa Đông,1929,Huyện Đức Hòa,211,Long An,DNB,22864000,Bưu Cục Ấp 1 Nguyễn Văn Dương-Xã Mỹ Hạnh-Long An,,,,,
800186,06717,Xã Hòa Bình,1604,Thành phố Hạ Long,230,Quảng Ninh,XBG,20355000,Bưu Cục 281 Nguyễn Trãi-Hạ Long-Quảng Ninh,,,,,
40402,20287,Phường Hoà Quý,1529,Quận Ngũ Hành Sơn,203,Đà Nẵng,TTB,20949000,Bưu Cục 231 Võ An Ninh-Q.Cẩm Lệ-Đà Nẵng,,,,,
490801,27991,Thị trấn Bến Lức,1894,Huyện Bến Lức,211,Long An,DNB,20665000,Bưu Cục 270 Phan Văn Mãng- Bến Lức-Long An,,,,,
