warehouse_id,warehouse_name,warehouse_address,warehouse_category,latitude,longitude,area_manager_name,ward_name,district_name,province_name,region,area
22361000,Bưu Cục 63 Đường Số 7-Xã Nhà Bè-HCM,63 Đường Số 7,buu_cuc,10.682437,106.736027,Nguyễn Văn Tài,Xã Phú Xuân,Huyện Nhà Bè,Hồ Chí Minh,HCM,Nam
22730000,Bưu Cục 58 Lê Thúc Hoạch-Q.Tân Phú-HCM,"58 Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh",buu_cuc,10.787659,106.623047,Đặng Hoài Phong,Phường Phú Thọ Hòa,Quận Tân Phú,Hồ Chí Minh,HCM,Nam
22307000,Bưu Cục 256/59 Đường Thạnh Xuân 25-Quận 12-HCM,"256/59 đường Thạnh Xuân 25, Thạnh Xuân, Quận 12, Hồ Chí Minh",buu_cuc,10.8834198,106.666505,Lê Hải Duy,Phường Thạnh Xuân,Quận 12,Hồ Chí Minh,HCM,Nam
21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,"815/7/1B Hương Lộ 2, phường Bình Trị Đông A, quận Bình Tân, Hồ Chí Minh",buu_cuc,10.763988,106.600951,Võ Minh Tông,Phường Bình Trị Đông A,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
22799000,Bưu Cục 593A Tỉnh Lộ 15-Củ Chi-HCM,"593A Đường Tỉnh Lộ 15 , Xã Nhuận Đức, Huyện Củ Chi, Hồ Chí Minh",buu_cuc,11.051479,106.538227,Nguyễn Văn Tuyên,Xã Nhuận Đức,Huyện Củ Chi,Hồ Chí Minh,HCM,Nam
2534,Bưu Cục 903B Tạ Quang Bửu-Q.8-HCM,903B Tạ Quang Bửu-P.5-Q.8-HCM,buu_cuc,10.7343536,106.6623223,Nguyễn Quang Thắng,Phường 5,Quận 8,Hồ Chí Minh,HCM,Nam
22478000,Bưu Cục 2227 Văn Tiến Dũng-Bình Chánh-HCM,"2227 đường Văn Tiến Dũng, xã Đa Phước, huyện Bình Chánh, Thành phố Hồ Chí Minh, Vùng HCM",buu_cuc,10.677988,106.650773,Tôn Ngọc Lực,Xã Đa Phước,Huyện Bình Chánh,Hồ Chí Minh,HCM,Nam
21066000,Bưu Cục 106/3A Tây Lân-Hóc Môn-HCM,"106/3A Ấp Tây Lân, xã Bà Điểm, huyện Hóc Môn, TP. HCM",buu_cuc,10.844917,106.597354,Huỳnh Tấn Dũng,Xã Bà Điểm,Huyện Hóc Môn,Hồ Chí Minh,HCM,Nam
21640000,Bưu Cục C1/7 Lại Hùng Cường-Vĩnh Lộc B-Bình Chánh-HCM,"C1/7 Lại Hùng Cường, Xã Vĩnh Lộc B, Huyện Bình Chánh, Thành phố Hồ Chí Minh",buu_cuc,10.7957477,106.5763827,Nguyễn Hữu Lộc,Xã Vĩnh Lộc B,Huyện Bình Chánh,Hồ Chí Minh,HCM,Nam
21485000,Bưu Cục A5 KDC Tân Thuận Nam-Phú Thuận-Quận 7-HCM,"A5 Khu dân cư Tân Thuận Nam, Phường Phú Thuận, Quận 7, Thành phố Hồ Chí Minh",buu_cuc,10.731864,106.734318,Nguyễn Văn Tài,Phường Phú Thuận,Quận 7,Hồ Chí Minh,HCM,Nam
2376,Bưu Cục 2999 Phạm Thế Hiển-Q.8-HCM,"2999 Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM",buu_cuc,10.7168692,106.6324732,Nguyễn Quang Thắng,Phường 7,Quận 8,Hồ Chí Minh,HCM,Nam
2489,Bưu Cục 456 Nguyễn Kiệm-Q.Phú Nhuận-HCM,"456 Nguyễn Kiệm, Phường 3, Quận Phú Nhuận, Thành Phố Hồ Chí Minh",buu_cuc,10.802363,106.679308,Nguyễn Hoàng Khánh Linh,Phường 3,Quận Phú Nhuận,Hồ Chí Minh,HCM,Nam
22546000,Bưu Cục 692 An Phú Tây-Bình Chánh-HCM,692 An Phú Tây - Hưng Long - Bình Chánh -Tp.HCM,buu_cuc,10.673268,106.615368,Tôn Ngọc Lực,Xã Hưng Long,Huyện Bình Chánh,Hồ Chí Minh,HCM,Nam
20887000,Bưu Cục 274 Cô Bắc-Q.1-HCM,"274 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",buu_cuc,10.76290294,106.6923163,Nguyễn Thị Hoàng Yến,Phường Cô Giang,Quận 1,Hồ Chí Minh,HCM,Nam
2276,Bưu Cục 1135 Phan Văn Trị-Q.Gò Vấp-HCM,"1135 Phan Văn Trị P.10, Q.Gò Vấp",buu_cuc,10.832417,106.673278,Nguyễn Chơn Như,Phường 10,Quận Gò Vấp,Hồ Chí Minh,HCM,Nam
20914000,Bưu Cục 374 Xô Viết Nghệ Tĩnh-Q.Bình Thạnh-HCM,"374 Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh",buu_cuc,10.8041623,106.7116354,Trần Lệ Huyền Trân,Phường 25,Quận Bình Thạnh,Hồ Chí Minh,HCM,Nam
21358000,Bưu Cục Phường Long Trường-Q9-HCM,"8 đường 1, Phường Long Trường, Quận 9 (Thành phố Thủ Đức), Thành phố Hồ Chí Minh",buu_cuc,10.798561,106.809298,Võ Thị Bích Ngọc,Phường Long Trường,Quận 9,Hồ Chí Minh,HCM,Nam
22367001,Bưu Cục Hàng Vừa Đường 268 Đỗ Xuân Hợp-Q.9-HCM,"Lô 17 đường 268 Đỗ Xuân Hợp, Phước Long A, Quận 9, Hồ Chí Minh",buu_cuc,10.823513,106.767343,Võ Thị Bích Ngọc,Phường Phước Long B,Quận 9,Hồ Chí Minh,HCM,Nam
22795000,Bưu Cục Chuyên Lấy 01 Đường Số 6-Long Bình-Q.9-HCM,"01 Đường số 6 , Long Bình, Quận 9",buu_cuc,10.858627,106.836428,Võ Thị Bích Ngọc,Phường Long Bình,Quận 9,Hồ Chí Minh,HCM,Nam
21099000,Bưu Cục 02 Đường Số 28 - Củ Chi - HCM,"02 Đường Số 28, xã Tân Thông Hội, huyện Củ Chi, TP. Hồ Chí Minh",buu_cuc,10.95599013,106.5138397,Nguyễn Văn Tuyên,Xã Tân Thông Hội,Huyện Củ Chi,Hồ Chí Minh,HCM,Nam
22530000,Bưu Cục Hàng Vừa 198C Thạnh Lộc-Q.12-HCM,Số 198c Đường Thạnh Lộc 15 Phường Thạnh Lộc Quận 12 TP.HCM Vùng HCM,buu_cuc,10.8695,106.692,Phan Nguyễn An,Phường Thạnh Lộc,Quận 12,Hồ Chí Minh,HCM,Nam
22370001,Bưu Cục Hàng Vừa 16A Lê Hồng Phong-Q.10-HCM,"7a/3 Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh",buu_cuc,10.77583,106.67049,Hoàng Đình Vũ,Phường 14,Quận 10,Hồ Chí Minh,HCM,Nam
22498001,Bưu Cục Hàng Vừa 320 Nguyễn Thị Kiểu-Hiệp Thành-Quận 12-HCM,"320 Nguyễn Thị Kiểu, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",buu_cuc,10.870363,106.641231,Huỳnh Thị Mai Trinh,Phường Hiệp Thành,Quận 12,Hồ Chí Minh,HCM,Nam
22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,"85 Cao Văn Ngọc, Phú Trung, Tân Phú, Hồ Chí Minh",buu_cuc,10.778037,106.640806,Lê Trọng Tùng,Phường Phú Trung,Quận Tân Phú,Hồ Chí Minh,HCM,Nam
1479,Bưu Cục 104 Lương Ngọc Quyến-Q.Bình Thạnh-HCM,104 Lương Ngọc Quyến-Q.Bình Thạnh-HCM,buu_cuc,10.8245,106.701861,Trần Lệ Huyền Trân,Phường 13,Quận Bình Thạnh,Hồ Chí Minh,HCM,Nam
20750000,Bưu Cục F5/9A Trần Văn Giàu-Bình Chánh-HCM,"F5/9A Trần Văn Giàu, Phường Lê Minh Xuân, Huyện Bình Chánh, Thành phố Hồ Chí Minh",buu_cuc,10.77352,106.5461,Nguyễn Thị Huyền Trinh,Xã Lê Minh Xuân,Huyện Bình Chánh,Hồ Chí Minh,HCM,Nam
22306000,Bưu Cục Số 17 Đường Hoàng Văn Hợp-An Lạc A-Bình Tân-HCM,"số 17, đường Hoàng Văn Hợp, Phường An Lạc A, Quận Bình Tân, TP.HCM, Vùng HCM",buu_cuc,10.745261,106.621179,Nguyễn Thị Huyền Trinh,Phường An Lạc A,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
22586000,Bưu Cục 6 Phạm Văn Hai-Q.Tân Bình-HCM,"6 Phạm Văn Hai, Phường 2, Tân Bình, Thành Phố Hồ Chí Minh",buu_cuc,10.799538,106.664411,Hoàng Đình Vũ,Phường 2,Quận Tân Bình,Hồ Chí Minh,HCM,Nam
22472000,Bưu Cục 38 Đường Số 3-Q.Bình Tân-HCM,38 Đường Số 3-Bình Hưng Hòa-Bình Tân-HCM,buu_cuc,10.809708,106.602396,Võ Minh Tông,Phường Bình Hưng Hòa,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,"119 Nguyễn Văn Luông, Phường 10, Quận 6, TP.HCM",buu_cuc,10.73829,106.63353,Tôn Ngọc Lực,Phường 10,Quận 6,Hồ Chí Minh,HCM,Nam
22477000,Bưu Cục 371 Nguyễn Kiệm-Q.Gò Vấp-HCM,371 Nguyễn Kiệm Phường 3 Quận Gò Vấp,buu_cuc,10.816789,106.678342,Nguyễn Văn Tuyên,Phường 3,Quận Gò Vấp,Hồ Chí Minh,HCM,Nam
22305000,Bưu Cục 53 Đường 22-Linh Đông-Thủ Đức-HCM,53 Đường 22 - Linh Đông - Thủ Đức,buu_cuc,10.8512461,106.7442152,Đoàn Ngọc Trung,Phường Linh Đông,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
21018000,Bưu Cục 88/21 Phan Sào Nam-Q.Tân Bình-HCM,"88/21 Phan Sào Nam, P.11, Q. Tân Bình, TP. HCM",buu_cuc,10.7879094,106.6444315,Nguyễn Chơn Như,Phường 11,Quận Tân Bình,Hồ Chí Minh,HCM,Nam
22695000,Bưu Cục 82 Nguyễn Sỹ Sách-Q.Tân Bình-HCM,"82-84 Nguyễn Sỹ Sách , Tân Bình, HCM",buu_cuc,10.820403,106.636717,Đặng Hoài Phong,Phường 15,Quận Tân Bình,Hồ Chí Minh,HCM,Nam
22473001,Bưu Cục Hàng Vừa Q.Thủ Đức Kho 01 13 Đường Số 8-HCM,"13 Đường số 8, Phường Hiệp Bình Phước, Quận Thủ Đức (Thành phố Thủ Đức), Thành phố Hồ Chí Minh",buu_cuc,10.853352,106.722865,Nguyễn Đoàn Anh Thư,Phường Hiệp Bình Phước,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
22409001,Bưu Cục Hàng Vừa 85 Cao Văn Ngọc-Q.Tân Phú-HCM,"85,Cao Văn Ngọc,Phú Trung, Tân Phú, Hồ Chí Minh",buu_cuc,10.778037,106.640806,Lê Trọng Tùng,Phường Phú Trung,Quận Tân Phú,Hồ Chí Minh,HCM,Nam
22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,Số nhà 36 Đường 21 Phường 08 Gò Vấp Hồ Chỉ Mính,buu_cuc,10.8415341,106.6511082,Huỳnh Thị Mai Trinh,Phường 8,Quận Gò Vấp,Hồ Chí Minh,HCM,Nam
22874000,Bưu Cục 235 Hồ Học Lãm-Q.Bình Tân-HCM,"235, Hồ Học lãm, An lạc, Bình Tân, TP Hồ Chí Minh, HCM",buu_cuc,10.718334,106.613368,Tạ Đăng Hiếu,Phường  An Lạc,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
20585000,Bưu Cục 59 Trương Phước Phan-Q.Bình Tân-HCM,"59 Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp.Hồ Chí Minh",buu_cuc,10.77090174,106.6139394,Tạ Đăng Hiếu,Phường Bình Trị Đông,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,"20A Đường 12, Phường Long Thạnh Mỹ, Quận 9, Thành Phố Hồ Chí Minh",buu_cuc,10.8443023,106.8167691,Võ Thị Bích Ngọc,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh,HCM,Nam
20565000,Bưu Cục 63A Trần Đình Xu-Q.1-HCM,"63A Trần Đình Xu, Phường Cầu Kho, Quận 1, Hồ Chí Minh",buu_cuc,10.76120375,106.6905808,Nguyễn Thị Hoàng Yến,Phường Cầu Kho,Quận 1,Hồ Chí Minh,HCM,Nam
20642000,Bưu Cục 16 Trần Nhật Duật-Q.1-HCM,"16 Trần Nhật Duật, Phường Tân Định, Quận 1, Hồ Chí Minh",buu_cuc,10.7934283,106.689539,Trần Đại Hưng,Phường Tân Định,Quận 1,Hồ Chí Minh,HCM,Nam
22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,"92 Đường Tân Chánh Hiệp 03, Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",buu_cuc,10.8729788,106.6259673,Huỳnh Tấn Dũng,Phường Tân Chánh Hiệp,Quận 12,Hồ Chí Minh,HCM,Nam
22863000,Bưu Cục KDC Giồng Ao-Cần Giờ-HCM,"Lô 3 KDC Giồng Ao,Thị Trấn Cần Thạnh, Cần Giờ",buu_cuc,10.415518,106.958517,Nguyễn Văn Tài,Thị trấn Cần Thạnh,Huyện Cần Giờ,Hồ Chí Minh,HCM,Nam
22311000,Bưu Cục 155 Quốc lộ 1A-Bình Chiểu-Thủ Đức-HCM,155 Quốc lộ 1A - Bình Chiểu - Thủ Đức,buu_cuc,10.8712261,106.7352267,Trần Nguyễn Long Huy,Phường Bình Chiểu,Quận Thủ Đức,Hồ Chí Minh,HCM,Nam
20963000,Bưu Cục 27 Nguyễn Xí-Q.Bình Thạnh-HCM,"27 Nguyễn Xí, Phường 26, Quận Bình Thạnh, Hồ Chí Minh",buu_cuc,10.8109821,106.7114281,Trần Lệ Huyền Trân,Phường 26,Quận Bình Thạnh,Hồ Chí Minh,HCM,Nam
2453,Bưu Cục 291A Nguyễn Duy-Q.8-HCM,"291A Nguyễn Duy, Phường 9, Quận 8, Thành Phố Hồ Chí Minh",buu_cuc,10.7445249,106.668321,Tôn Ngọc Lực,Phường 4,Quận 8,Hồ Chí Minh,HCM,Nam
22494000,Bưu Cục Hàng Vừa 367 Lương Định Của-An Phú-Q.2-HCM,"367 Lương Định Của , An Phú , Quận 2 , HCM",buu_cuc,10.792836,106.749358,Nguyễn Đình Toàn,Phường An Phú,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
21424000,Bưu Cục 1440/1 Tỉnh Lộ 10-Tân Tạo-Bình Tân-HCM,"1440/1 Tỉnh Lộ 10, phường Tân Tạo, quận Bình Tân, TP.HCM",buu_cuc,10.7569079,106.5871253,Tạ Đăng Hiếu,Phường Tân Tạo,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
20052000,Bưu Cục 295F Lý Thường Kiệt-Quận 11-HCM,"295F Lý Thường Kiệt, Phường 15, Quận 11, TP.HCM",buu_cuc,10.7762921,106.6562777,Lê Trọng Tùng,Phường 15,Quận 11,Hồ Chí Minh,HCM,Nam
21295000,Bưu cục Xuân Thới Thượng-Hóc Môn-HCM,"137/1D Đường XTT 14, Ấp 5 xã Xuân Thới Thượng, huyện Hóc Môn, Thành Phố Hồ Chí Minh",buu_cuc,10.868144,106.5628297,Huỳnh Tấn Dũng,Xã Xuân Thới Thượng,Huyện Hóc Môn,Hồ Chí Minh,HCM,Nam
22520000,Bưu Cục 248A Nơ Trang Long-Q.Bình Thạnh-HCM,248A Nơ Trang Long - Phường Bình Thạnh-HCM,buu_cuc,10.814076,106.699701,Trần Lệ Huyền Trân,Phường 12,Quận Bình Thạnh,Hồ Chí Minh,HCM,Nam
2452,Bưu Cục 198 Thạnh Lộc 15-Q.12-HCM,"198C Đường Thạnh Lộc 15, Khu Phố 3C, Phường Thạnh Lộc, Quận 12, TP.HCM",buu_cuc,10.8694847,106.6924142,Phan Nguyễn An,Phường Thạnh Lộc,Quận 12,Hồ Chí Minh,HCM,Nam
22604000,Bưu Cục Hàng Vừa 1130 Đông Hưng Thuận 05-Q.12-HCM,"Thửa đất số 1128, 1130, tờ bản đồ số 1, phường Đông Hưng Thuận, Quận 12, TP.HCM (gần số 22 Đông Hưng Thuận 5)",buu_cuc,10.839082,106.621627,Phan Nguyễn An,Phường Đông Hưng Thuận,Quận 12,Hồ Chí Minh,HCM,Nam
22030000,Bưu Cục Vĩnh Lộc A-Bình Chánh-HCM,"13S Hẻm F3, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh",buu_cuc,10.8147149,106.5734678,Nguyễn Thanh Bình,Xã Vĩnh Lộc A,Huyện Bình Chánh,Hồ Chí Minh,HCM,Nam
21541000,Bưu Cục 46 Tam Bình-Hiệp Bình Chánh-Q.Thủ Đức-HCM,"46 đường Tam Bình, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP.HCM",buu_cuc,10.849219,106.729361,Nguyễn Đoàn Anh Thư,Phường Hiệp Bình Chánh,Quận Thủ Đức,Hồ Chí Minh,HCM,Nam
1290,Bưu Cục 242 Tỉnh Lộ 2-Củ Chi-HCM,"242 Tỉnh Lộ 2, Ấp Xóm Mới, Xã Trung Lập Hạ, Củ Chi, Thành phố.HCM",buu_cuc,11.009473,106.47105,Nguyễn Văn Tuyên,Xã Trung Lập Hạ,Huyện Củ Chi,Hồ Chí Minh,HCM,Nam
21001000,Bưu Cục 20 Đường số 81-Q.7-HCM,"20 Đường số 81, Tân Quy, Q.7 - HCM",buu_cuc,10.739959,106.707464,Nguyễn Quang Thắng,Phường Tân Quy,Quận 7,Hồ Chí Minh,HCM,Nam
22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,183 Nguyễn Oanh Phường 17 Quận Gò Vấp TP.HCM,buu_cuc,10.8398287,106.6757945,Nguyễn Chơn Như,Phường 17,Quận Gò Vấp,Hồ Chí Minh,HCM,Nam
20027000,Bưu Cục 117 Hùng Vương-Q.5-HCM,"117 Hùng Vương, Phường 4, Quận 5, TP.HCM",buu_cuc,10.7617,106.67578,Hoàng Đình Vũ,Phường 11,Quận 5,Hồ Chí Minh,HCM,Nam
20519000,Bưu Cục 10 Đường số 8-Linh Xuân-Q.Thủ Đức-HCM,"Số 10 Đường số 8, KP1, Phường Linh Xuân, Q.Thủ Đức, HCM",buu_cuc,10.881968,106.770494,Nguyễn Đoàn Anh Thư,Phường Linh Xuân,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
22484001,Bưu Cục Hàng Vừa Bình Tân Kho 02 1162/6A Tỉnh Lộ 10-HCM,"Số 1162/6A, Đường Tỉnh Lộ 10, Phường Tân Tạo, HCM",buu_cuc,10.755974,106.597703,Phạm Huy Thiện,Phường Tân Tạo,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
22077000,Bưu Cục Phường Tây Thạnh-Tân Phú-HCM,"20/48a Bờ Bao Tân Thắng,  P Sơn Kỳ, Q Tân Phú",buu_cuc,10.806979,106.620156,Đặng Hoài Phong,Phường Sơn Kỳ,Quận Tân Phú,Hồ Chí Minh,HCM,Nam
22437001,Bưu Cục Hàng Vừa 215 Bình Thới-Q.11-HCM,"147E Đội Cung, Phường 9, Quận 11",buu_cuc,10.763685,106.644293,Lê Trọng Tùng,Phường 8,Quận 11,Hồ Chí Minh,HCM,Nam
21574000,Bưu Cục 47 Đường 882-Phú Hữu-Q.9-HCM,"47 Đường 882, Khu phố 9, Phường Phú Hữu, Thành phố Thủ Đức",buu_cuc,10.787926,106.797639,Võ Thị Bích Ngọc,Phường Phú Hữu,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
22473000,Bưu Cục 13 Đường Số 8-Hiệp Bình Phước-Q.Thủ Đức-HCM,"13 Đường số 8, Phường Hiệp Bình Phước, Quận Thủ Đức (Thành phố Thủ Đức), Thành phố Hồ Chí Minh",buu_cuc,10.853848,106.723144,Nguyễn Đoàn Anh Thư,Phường Hiệp Bình Phước,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
21486000,Bưu Cục 320 Nguyễn Thị Kiểu-Hiệp Thành-Quận 12-HCM,"320 Nguyễn Thị Kiểu, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",buu_cuc,10.8703625,106.6412307,Huỳnh Thị Mai Trinh,Phường Hiệp Thành,Quận 12,Hồ Chí Minh,HCM,Nam
22367000,Bưu Cục Đường 268 Đỗ Xuân Hợp-Phường Phước Long-HCM,"Lô 17, Đường 268 Đỗ Xuân Hợp",buu_cuc,10.823525,106.767264,Võ Thị Bích Ngọc,Phường Phước Long A,Quận 9,Hồ Chí Minh,HCM,Nam
20747000,Bưu Cục 195B Lý Chính Thắng-Q.3-HCM,"195B Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, HCM",buu_cuc,10.78058,106.68274,Hoàng Đình Vũ,Phường 6,Quận 3,Hồ Chí Minh,HCM,Nam
22484000,Bưu Cục Hàng Vừa Bình Tân Kho 01 1162/6A Tỉnh Lộ 10-HCM,"Số 1162/6A, Đường Tỉnh Lộ 10, Phường Tân Tạo, HCM",buu_cuc,10.755974,106.597703,Phạm Huy Thiện,Phường Tân Tạo,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
20078000,Bưu Cục 9 Hồng Bàng-Q.Bình Thạnh-HCM,"9 Hồng Bàng. Phường 1, bình Thạnh, TP Hồ Chí Minh",buu_cuc,10.8025201,106.698029,Nguyễn Hoàng Khánh Linh,Phường 1,Quận Bình Thạnh,Hồ Chí Minh,HCM,Nam
22488001,Bưu Cục Hàng Vừa Q.7 Kho 01 Số 860/36 Huỳnh Tấn Phát-Q.7-HCM,"860/36 Huỳnh Tấn Phát, Phường Tân Hưng Hưng, Quận 7, Tp.Hồ Chí Minh",buu_cuc,10.728505,106.730717,Nguyễn Văn Tài,Phường Tân Phú,Quận 7,Hồ Chí Minh,HCM,Nam
22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,"Kế 8F Gò Xoài,Bình Hưng Hòa A,Bình Tân,HCM",buu_cuc,10.777142,106.602518,Võ Minh Tông,Phường Bình Hưng Hoà A,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
21666000,Bưu Cục 119 Đường Số 1-Phường 11-Gò Vấp-HCM,119 Đường Số 1 Phường 11 Quận Gò Vấp Tp.HCM,buu_cuc,10.8460639,106.6607723,Nguyễn Chơn Như,Phường 11,Quận Gò Vấp,Hồ Chí Minh,HCM,Nam
22437000,Bưu Cục 147E Đội Cung-Q.11-HCM,"147E, Đội Cung, Phường 8, Quận 11, TP.HCM",buu_cuc,10.762906,106.646185,Lê Trọng Tùng,Phường 8,Quận 11,Hồ Chí Minh,HCM,Nam
21627000,Bưu Cục 116A Bà Hom-Phường 13-Quận 6-HCM,"116A Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",buu_cuc,10.75545,106.62833,Tôn Ngọc Lực,Phường 13,Quận 6,Hồ Chí Minh,HCM,Nam
22499000,Bưu Cục Hàng Vừa Quận 3 480F Cao Thắng-Q.10-HCM,"480F Cao Thắng, Phường 12, Quận 10, Thành Phố Hồ Chí Minh.",buu_cuc,10.775678,106.670439,Trần Đại Hưng,Phường 14,Quận 10,Hồ Chí Minh,HCM,Nam
22370000,Bưu Cục 7A/3 Thành Thái-Phường Diên Hồng-HCM,"7A/3 Hẻm 7A Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh",buu_cuc,10.7697487,106.6625105,Hoàng Đình Vũ,Phường 14,Quận 10,Hồ Chí Minh,HCM,Nam
21309000,Bưu Cục Phước Kiển-Nhà Bè-HCM,"26/11 Lê Thị Kỉnh Xã Phước Kiển, Huyện Nhà Bè, TPHCM",buu_cuc,10.716227,106.701834,Nguyễn Quang Thắng,Xã Phước Kiển,Huyện Nhà Bè,Hồ Chí Minh,HCM,Nam
21647000,Bưu Cục Số 25 Đường 12-An Phú-Q.2-HCM,"Số 25, Đường 12, Phường An Phú, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh, HCM",buu_cuc,10.7912515,106.7371927,Đoàn Ngọc Trung,Phường An Phú,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
21667000,Bưu Cục 107 Đường 3D-Bình Hưng Hòa B-Bình Tân-HCM,"107 Đường 3D,Bình Hưng Hòa B,Bình Tân,HCM",buu_cuc,10.805307,106.588602,Nguyễn Hữu Lộc,Phường Bình Hưng Hoà B,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
1394,Bưu Cục 29A Đường Số 5-Q.2-HCM,"29A đường số 5, KP2, Phường cát lái, Quận 2, Hồ Chí Minh",buu_cuc,10.7751905,106.770249,Nguyễn Đình Toàn,Phường Cát Lái,Quận 2,Hồ Chí Minh,HCM,Nam
20481000,Bưu Cục 424 Tên Lửa-Q.Bình Tân-HCM,"424 Tên Lửa Phường Bình Trị Đông B, Quận Bình Tân, HCM",buu_cuc,10.7536888,106.6100775,Nguyễn Thị Huyền Trinh,Phường Bình Trị Đông B,Quận Bình Tân,Hồ Chí Minh,HCM,Nam
21460000,Bưu Cục 53A2 Đường 5-Linh Tây-Q.Thủ Đức-HCM,"53A2 Đường 5, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",buu_cuc,10.8575843,106.7524225,Nguyễn Đoàn Anh Thư,Phường Linh Tây,Quận Thủ Đức,Hồ Chí Minh,HCM,Nam
20555000,Bưu Cục 58 Trương Quốc Dung-Q.Phú Nhuận-HCM,"58 Trương Quốc Dung, Phường 10, Q.Phú Nhuận, TP. HCM",buu_cuc,10.7965103,106.6724583,Nguyễn Hoàng Khánh Linh,Phường 10,Quận Phú Nhuận,Hồ Chí Minh,HCM,Nam
20124000,Bưu cục 78 Đường số 4-Q.7-HCM,"78 Đường số 4, Phường Tân Kiểng, Q7, TPHCM",buu_cuc,10.7469,106.70594,Nguyễn Văn Tài,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,HCM,Nam
1337,Bưu Cục 63 Vĩnh Hội-Q.4-HCM,"Số 63 Vĩnh Hội, Phường 4, Quận 4",buu_cuc,10.756358,106.703772,Nguyễn Thị Hoàng Yến,Phường 4,Quận 4,Hồ Chí Minh,HCM,Nam
21311000,Bưu Cục Tăng Nhơn Phú B-Q.9-HCM,"54 Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9 (Thành phố Thủ Đức), Thành phố Hồ Chí Minh",buu_cuc,10.8404179,106.7811479,Võ Thị Bích Ngọc,Phường Tăng Nhơn Phú B,Thành Phố Thủ Đức,Hồ Chí Minh,HCM,Nam
21296003,Bưu Cục Hàng Vừa 20A Đường 12-Q.9-HCM,"20A Đường 12, Long Thạnh Mỹ, Q.9, HCM",buu_cuc,10.844302,106.816769,Võ Thị Bích Ngọc,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh,HCM,Nam
22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,"31-31A Lý Phục Man,Phường Bình Thuận, Quận 7, TP.HCM",buu_cuc,10.7432851,106.7274013,Nguyễn Văn Tài,Phường Bình Thuận,Quận 7,Hồ Chí Minh,HCM,Nam
20972000,Bưu Cục 20/48A Bờ Bao Tân Thắng-Q.Tân Phú-HCM,"20/48A Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh",buu_cuc,10.8070035,106.6203028,Đặng Hoài Phong,Phường Sơn Kỳ,Quận Tân Phú,Hồ Chí Minh,HCM,Nam
